"extensionAttribute9","Name","OperatingSystemVersion","OperatingSystem","lastlogondate","whencreated","enabled","distinguishedName"
,"799PBY3","10.0 (26100)","Windows 11 Enterprise","2/1/2026 8:53:01","31/8/2023 9:48:00","True","CN=799PBY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"2XWKKN3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 9:21:53","30/11/2022 9:55:07","True","CN=2XWKKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"BDZR3T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 8:39:27","12/10/2022 16:36:38","True","CN=BDZR3T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"804P6M3","10.0 (22631)","Windows 11 Enterprise","19/12/2025 10:25:01","15/3/2022 15:02:17","True","CN=804P6M3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FTSGC54","10.0 (22631)","Windows 11 Enterprise","7/1/2026 11:34:41","12/2/2025 14:07:29","True","CN=FTSGC54,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5GNNKR3","10.0 (22631)","Windows 11 Enterprise","4/11/2025 10:15:04","6/12/2023 15:01:07","False","CN=5GNNKR3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"43QQ2T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:28:58","31/3/2023 9:21:58","True","CN=43QQ2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"B21KKN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:13:09","7/7/2022 12:22:24","True","CN=B21KKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JQ61LR3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:22:17","28/2/2023 15:35:41","True","CN=JQ61LR3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"F3L9C54","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:52:47","23/9/2024 9:56:03","True","CN=F3L9C54,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"G00Y2M3","10.0 (22631)","Windows 11 Enterprise","17/11/2025 8:31:40","25/3/2022 16:10:19","True","CN=G00Y2M3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3G8DTQ3","10.0 (26100)","Windows 11 Enterprise","15/1/2026 8:52:33","5/9/2025 9:45:56","True","CN=3G8DTQ3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"C9DPZC4","10.0 (26200)","Windows 11 Enterprise","8/1/2026 6:32:23","9/10/2025 15:04:05","True","CN=C9DPZC4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JLCYKN3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 9:18:03","12/7/2022 16:05:01","True","CN=JLCYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"D0ZNBY3","10.0 (22631)","Windows 11 Enterprise","11/1/2026 21:44:35","7/12/2023 11:17:24","True","CN=D0ZNBY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"H9DPZC4","10.0 (26200)","Windows 11 Enterprise","7/1/2026 17:51:06","9/10/2025 15:04:31","True","CN=H9DPZC4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"F99PBY3","10.0 (26100)","Windows 11 Enterprise","14/1/2026 17:11:46","22/8/2023 10:16:40","True","CN=F99PBY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3NL8JG4","10.0 (26100)","Windows 11 Enterprise","15/1/2026 10:34:59","12/12/2025 12:55:58","True","CN=3NL8JG4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"97ZYKN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:54:23","13/12/2022 9:09:10","True","CN=97ZYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4Q9P6M3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 11:13:20","15/3/2022 15:02:15","True","CN=4Q9P6M3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JKQ8JG4","10.0 (26100)","Windows 11 Enterprise","24/12/2025 9:05:25","11/12/2025 8:51:39","True","CN=JKQ8JG4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GY0KKN3","10.0 (22631)","Windows 11 Enterprise","6/1/2026 9:34:25","29/7/2022 16:58:35","True","CN=GY0KKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"2DLYV64","10.0 (26100)","Windows 11 Enterprise","15/1/2026 9:04:29","12/2/2025 9:17:33","True","CN=2DLYV64,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"2K40LN3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:11:31","3/11/2022 9:08:59","True","CN=2K40LN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"B2ZGV44","10.0 (22631)","Windows 11 Enterprise","9/1/2026 16:17:54","8/11/2024 12:16:54","True","CN=B2ZGV44,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6CS2VF4","10.0 (26100)","Windows 11 Enterprise","12/1/2026 9:53:28","4/11/2025 14:17:48","True","CN=6CS2VF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"DVBCB24","10.0 (22631)","Windows 11 Enterprise","12/1/2026 0:17:32","20/6/2024 11:45:56","True","CN=DVBCB24,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FJV7BY3","10.0 (26100)","Windows 11 Enterprise","11/1/2026 23:49:30","2/6/2025 15:36:23","True","CN=FJV7BY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"F8NNKR3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 8:45:13","19/7/2023 9:17:57","True","CN=F8NNKR3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"13S0WB4","10.0 (26100)","Windows 11 Enterprise","13/1/2026 8:36:49","25/8/2025 11:00:45","True","CN=13S0WB4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"12VZKN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:18:44","7/10/2022 14:38:16","True","CN=12VZKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"C7YTZF4","10.0 (26100)","Windows 11 Enterprise","12/1/2026 8:14:20","8/12/2025 15:19:51","True","CN=C7YTZF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"20TGC54","10.0 (22631)","Windows 11 Enterprise","12/1/2026 11:08:56","21/7/2025 11:26:42","True","CN=20TGC54,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HHM9TV3","10.0 (22631)","Windows 11 Enterprise","13/1/2026 15:10:46","23/5/2023 11:57:20","True","CN=HHM9TV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"31JN2T3","10.0 (26100)","Windows 11 Enterprise","10/1/2026 22:31:25","21/2/2023 9:28:54","True","CN=31JN2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"77JN2T3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 9:11:59","2/3/2023 12:58:57","True","CN=77JN2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1VDGW44","10.0 (22631)","Windows 11 Enterprise","8/1/2026 12:26:26","5/11/2024 9:54:26","True","CN=1VDGW44,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8HV7BY3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:51:45","9/9/2024 15:15:07","True","CN=8HV7BY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"2K942T3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 13:02:10","15/2/2023 12:57:29","True","CN=2K942T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"D7RZKN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 8:46:47","13/10/2022 13:40:23","True","CN=D7RZKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"2210LN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 10:42:18","8/11/2022 9:18:36","True","CN=2210LN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GJZ32T3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:36:01","20/7/2023 9:13:24","True","CN=GJZ32T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"DVSQ2T3","10.0 (22631)","Windows 11 Enterprise","27/10/2025 13:58:01","14/3/2024 10:41:33","True","CN=DVSQ2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"62L9TV3","10.0 (22631)","Windows 11 Enterprise","14/12/2025 16:46:53","23/5/2023 11:53:26","False","CN=62L9TV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5Q1DQF4","10.0 (26100)","Windows 11 Enterprise","8/1/2026 8:10:04","7/11/2025 14:43:17","True","CN=5Q1DQF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6Q40LN3","10.0 (22631)","Windows 11 Enterprise","17/11/2025 9:54:12","24/11/2022 9:46:44","False","CN=6Q40LN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"9ZGNKR3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:42:11","17/9/2024 10:11:20","True","CN=9ZGNKR3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"12VG334","10.0 (22631)","Windows 11 Enterprise","12/1/2026 14:54:32","21/6/2024 13:57:24","True","CN=12VG334,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"9Y47QV3","10.0 (26100)","Windows 11 Enterprise","8/1/2026 9:08:23","3/7/2023 13:28:26","True","CN=9Y47QV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5MLYV64","10.0 (26100)","Windows 11 Enterprise","8/1/2026 9:03:03","30/12/2024 9:13:56","True","CN=5MLYV64,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GS1DQF4","10.0 (26100)","Windows 11 Enterprise","15/1/2026 9:37:31","7/11/2025 14:44:49","True","CN=GS1DQF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JYTG334","10.0 (26100)","Windows 11 Enterprise","12/1/2026 8:56:26","26/6/2024 11:23:47","True","CN=JYTG334,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"J0GMV44","10.0 (22631)","Windows 11 Enterprise","6/1/2026 17:06:55","19/12/2025 13:44:02","True","CN=J0GMV44,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FZFLKN3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 10:07:39","21/9/2022 11:02:28","True","CN=FZFLKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8N3N2T3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 8:49:36","9/2/2023 14:00:46","True","CN=8N3N2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"96H1CY3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:36:06","18/12/2023 10:34:02","True","CN=96H1CY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JZ5BHW3","10.0 (22631)","Windows 11 Enterprise","2/1/2026 10:59:19","10/5/2023 12:41:14","False","CN=JZ5BHW3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CG41WB4","10.0 (26100)","Windows 11 Enterprise","9/1/2026 9:36:19","25/9/2025 11:38:58","True","CN=CG41WB4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FSRQXF4","10.0 (26100)","Windows 11 Enterprise","14/1/2026 17:27:29","25/11/2025 14:57:57","True","CN=FSRQXF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GPKYKN3","10.0 (22631)","Windows 11 Enterprise","6/1/2026 9:02:06","30/6/2022 10:31:09","True","CN=GPKYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"DDJQGH3","10.0 (22631)","Windows 11 Enterprise","6/1/2026 15:35:59","28/9/2023 15:40:03","True","CN=DDJQGH3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4TF62T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:06:30","19/8/2024 16:14:42","True","CN=4TF62T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3SCQ2T3","10.0 (22631)","Windows 11 Education","8/1/2026 8:51:14","19/7/2024 15:23:56","True","CN=3SCQ2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1ZQKKN3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 8:28:44","21/10/2022 11:52:30","True","CN=1ZQKKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4XDLTQ3","10.0 (26100)","Windows 11 Enterprise","11/1/2026 10:32:47","27/5/2025 11:31:50","True","CN=4XDLTQ3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"62SLTQ3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 13:13:56","26/7/2022 15:14:09","True","CN=62SLTQ3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"32QD1T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 8:33:35","10/1/2024 15:16:01","True","CN=32QD1T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4D41WB4","10.0 (26200)","Windows 11 Enterprise","8/1/2026 10:28:33","26/9/2025 14:46:35","True","CN=4D41WB4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3CVCVV3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 13:19:42","22/5/2023 10:44:21","True","CN=3CVCVV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"674P6M3","10.0 (22631)","Windows 11 Enterprise","25/11/2025 9:36:00","15/3/2022 15:02:16","True","CN=674P6M3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8LBJSV3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:07:21","19/6/2024 10:42:31","True","CN=8LBJSV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"D1JN2T3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 9:46:39","3/5/2023 16:00:44","True","CN=D1JN2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"73S0WB4","10.0 (26100)","Windows 11 Enterprise","8/1/2026 8:15:03","11/7/2025 11:15:16","True","CN=73S0WB4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"DS0DVV3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:07:55","19/5/2023 9:17:58","True","CN=DS0DVV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3S0F9Y3","10.0 (22631)","Windows 11 Enterprise","14/1/2026 5:05:14","14/3/2024 10:43:12","True","CN=3S0F9Y3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"B34P6M3","10.0 (22631)","Windows 11 Enterprise","13/11/2025 13:57:20","15/3/2022 15:02:16","True","CN=B34P6M3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"69X0WB4","10.0 (26100)","Windows 11 Enterprise","8/1/2026 11:51:58","11/7/2025 11:15:39","True","CN=69X0WB4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"BFM6VV3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:41:04","30/6/2023 11:48:01","True","CN=BFM6VV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6410S14","10.0 (26100)","Windows 11 Enterprise","12/1/2026 8:58:06","14/5/2025 15:15:14","True","CN=6410S14,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FGCFK34","10.0 (22631)","Windows 11 Enterprise","2/1/2026 10:31:52","17/12/2025 10:36:50","True","CN=FGCFK34,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"C4KYKN3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 9:20:34","22/8/2022 13:17:08","True","CN=C4KYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"C7S0WB4","10.0 (26100)","Windows 11 Enterprise","12/1/2026 8:48:05","11/7/2025 11:17:19","True","CN=C7S0WB4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4K61LR3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:31:56","20/9/2022 12:15:56","True","CN=4K61LR3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"296DVV3","10.0 (22631)","Windows 11 Enterprise","21/12/2025 10:36:05","19/5/2023 9:19:52","False","CN=296DVV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6PVKKN3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 9:18:15","10/10/2022 11:48:25","True","CN=6PVKKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JN1DQF4","10.0 (26100)","Windows 11 Enterprise","9/1/2026 10:46:42","7/11/2025 14:49:25","True","CN=JN1DQF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8HBJSV3","10.0 (26100)","Windows 11 Enterprise","27/11/2025 9:09:17","9/11/2023 9:38:37","False","CN=8HBJSV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"DFVCVV3","10.0 (22631)","Windows 11 Enterprise","14/1/2026 15:20:04","16/5/2023 16:06:37","True","CN=DFVCVV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"F2JN2T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:23:16","24/3/2023 9:29:08","True","CN=F2JN2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3BZ5SV3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 11:11:20","3/7/2023 13:29:04","True","CN=3BZ5SV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"2J2TSQ3","10.0 (22631)","Windows 11 Enterprise","7/1/2026 10:14:56","17/11/2022 11:39:28","True","CN=2J2TSQ3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"95HF9Y3","10.0 (22631)","Windows 11 Enterprise","22/10/2025 8:40:56","3/6/2024 12:44:21","True","CN=95HF9Y3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"16VK9Y3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 8:39:18","11/7/2023 9:20:39","True","CN=16VK9Y3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"940LKN3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:27:56","30/9/2022 15:12:42","True","CN=940LKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"9Q41CY3","10.0 (26100)","Windows 11 Enterprise","15/1/2026 8:51:35","3/12/2025 10:03:07","True","CN=9Q41CY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GYD0RV3","10.0 (22631)","Windows 11 Education","8/1/2026 9:42:51","19/7/2024 10:41:54","True","CN=GYD0RV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"80TQ2T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 14:38:45","22/2/2023 15:30:46","True","CN=80TQ2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"834LTT3","10.0 (22631)","Windows 11 Enterprise","5/1/2026 23:07:01","28/11/2023 11:20:33","True","CN=834LTT3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"7YRX2M3","10.0 (22631)","Windows 11 Enterprise","17/11/2025 17:31:05","30/11/2023 13:40:32","True","CN=7YRX2M3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GCWQ2T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 8:49:27","8/5/2023 11:29:00","True","CN=GCWQ2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"21J5LN3","10.0 (22631)","Windows 11 Enterprise","29/12/2025 9:51:55","11/4/2022 11:42:04","True","CN=21J5LN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"C9V7BY3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:39:15","30/7/2024 11:21:21","True","CN=C9V7BY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"BH6GVB4","10.0 (26100)","Windows 11 Enterprise","5/1/2026 17:34:23","9/7/2025 16:13:11","True","CN=BH6GVB4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6HPLKN3","10.0 (22631)","Windows 11 Enterprise","4/12/2025 9:46:06","8/7/2022 12:57:36","False","CN=6HPLKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"26M62T3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 9:40:50","29/5/2023 15:34:47","True","CN=26M62T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
"HK-UNASSIGNED","DTJ6Q73","10.0 (22631)","Windows 11 Enterprise","27/10/2025 9:25:38","21/1/2021 8:49:27","True","CN=DTJ6Q73,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HM7PMN3","10.0 (22631)","Windows 11 Enterprise","27/11/2025 8:55:19","4/7/2023 9:20:48","True","CN=HM7PMN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"7W9P6M3","10.0 (22631)","Windows 11 Enterprise","21/11/2025 13:10:18","9/6/2023 10:45:16","True","CN=7W9P6M3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5L47QV3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 10:25:05","5/7/2023 11:06:11","True","CN=5L47QV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"J3K1QV3","10.0 (26100)","Windows 11 Enterprise","15/1/2026 12:39:53","5/1/2026 12:32:15","True","CN=J3K1QV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"9FTYKN3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 8:59:47","30/9/2022 15:15:56","True","CN=9FTYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"86WQ2T3","10.0 (22631)","Windows 11 Enterprise","6/1/2026 11:28:41","22/2/2023 15:30:55","True","CN=86WQ2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"91MY8Y3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 21:55:52","7/11/2023 15:20:06","True","CN=91MY8Y3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4JQ8JG4","10.0 (26100)","Windows 11 Enterprise","12/1/2026 12:53:36","12/1/2026 12:31:06","True","CN=4JQ8JG4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JJSP3T3","10.0 (22631)","Windows 11 Enterprise","29/12/2025 20:49:58","24/3/2023 9:21:38","True","CN=JJSP3T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
